,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
50,CIRA,CAIRO FOR INVESTMENT AND REAL ESTATE DEVELOPMENTS-CIRA EDU,,Consumer Services,egypt,Consumer Services,cairo-for-investment-and-real-estate-development,delayed_streaming_900,stock,['common'],42.86290271,31.1729839,14.09529074,-4.131631545,-6.178821275,-1.506269452,-8.610054168,-3.179116742,,,13.76,1000,1,false,0,EGP,-2.342086586,25.31876138,20.17467249,1.775147929,26.47058824,2.994011976,36.91542289,19.75630983,97.23294307,13.09275176,6.889290988,8211515179,EGP,27.66168837,,,2.662359792,5.342154099,12.54738099,,50.3425089,10781493580,3.495604969,11.2135719,9.013192089,0.240224,,1.70493,1.7049184,-109.8920403,12.00037299,5,4,3084299764,47.47299726,1322020407,961468269,-127431902,1196190370,-0.2186,-148.7076649,8994901402,,1061574456,7075918332,3213683241,2152108785,1918983070,,,2.140866323,0.330329524,639113045,-747533989,215220036,-190573370,-829686420,0.4,0.8,0,66.79501621,2.7,0.473852941,208.1935549,80.00061402,75.40462579,0.147310093,-0.216540412,6659018,1.955498105
54,COPR,COPPER FOR COMMERCIAL INVESTMENT & REAL ESTATE DEVELOPMENT,,Finance,egypt,Finance,national-real-estate-bank-for-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.387,1000,1,false,0,EGP,2.380952381,3.753351206,-14,-1.776649746,16.918429,7.5,-98.03001046,-90.93164995,-98.49094503,7.458830265,6.042640888,199708019,EGP,93.4482278,,,,2.415881141,,,3286.819263,117027386,,,,,0,0,,,,0,0,,,,,,,,,101514951,,82709877,17326035,29244,-82680633,84188916,,,0.000347362,2828.26826,,,,,,-0.333333333,-0.666666667,0,41.31600506,-0.033,-0.039464706,-70.59542218,24.77995841,20.3488093,-0.011989242,-0.007723384,6116029,2.33252575
55,COSG,CAIRO OILS & SOAP,,Consumer Non-Durables,egypt,Consumer Non-Durables,cairo-oils-and-soap,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.19,1000,1,false,0,EGP,-1.554404145,0.529100529,-13.63636364,-25.60262947,-0.803507254,-29.1453618,69.08493724,106.9045801,50.44156976,3.654740886,4.808169821,602160012,EGP,95.95959988,,,,1.398292611,,,153.5571495,823369067,,,,,0,0,,,,0,0,,,,,,,,,693955472,246199359,3401141,320454383,224610196,221209055,373501089,0.899213654,0.627166001,0.601364233,0.015142416,,,,,,-0.490909091,-0.8,-0.181818182,35.78145725,-0.034,-0.022584574,-99.25093633,12.66666667,13.11111111,-0.009658273,-0.008030706,8075790,0.682510656
56,CPCI,CAIRO PHARMACEUTICALS,,Health Technology,egypt,Health Technology,cairo-pharmaceuticals,delayed_streaming_900,stock,['common'],,,,,,,,,,,66.03,1000,1,false,0,EGP,-4.567133979,3.381871041,-5.980354294,-4.290474106,47.9829706,16.76392779,59.8789385,81.12244997,893.0923546,6.458009298,4.154881449,1033309430,EGP,54.64891072,,,,1.366780506,,,10.91901885,1183642926,,,,,,7.22648,7.2264776,,,0,0,,,,,,,,,1375829793,997460716,129033849,654340953,279367345,150333496,721488840,2.482534306,1.656381828,0.387209517,0.461878782,,,,,,-0.312121212,-0.533333333,-0.090909091,45.80459618,-4.4,-4.708000635,-13.44135286,67.63819746,47.78693166,-1.701676099,-1.905156772,4481,1.65429911
57,CSAG,CANAL SHIPPING AGENCIES,,Transportation,egypt,Transportation,canal-shipping-agencies,delayed_streaming_900,stock,['common'],,,,,,,,,,,17.51,1000,1,false,0,EGP,-3.791208791,4.350410945,-7.45243129,-22.74992275,-22.26982758,-26.3459737,-5.043291257,144.0987626,2425.481983,6.29030917,7.631796966,5460000229,EGP,-3.253791661,,,,7.264957265,,,22.60824859,4561574463,,,,,,5.11403,5.113736,,,0,0,,,,,,,,,1366860376,1176203468,898425765.8,282273074.3,0,-898425765.8,1084587302,4.267238509,4.261331119,0,,,,,,,-0.557575758,-0.933333333,-0.181818182,42.2537418,-2.59,-1.537911862,-62.98190069,24.65753425,21.30898212,-0.853804131,-0.8401378,280978,0.735715142
58,DAPH,DEVELOPMENT & ENGINEERING CONSULTANTS,,Finance,egypt,Finance,development-and-engineering-consultants,delayed_streaming_900,stock,['common'],,,,,,,,,,,52.3,1000,1,false,0,EGP,-3.076352854,-6.289197164,-36.57530847,-12.46861925,59.1116568,64.56890609,94.75306561,356.8901145,5352.990788,6.737950281,11.33102845,1396195627,EGP,121.0277547,,,,1.820351812,,,2.112910877,1309878709,,,,,0,0,,,,0,0,,,,,,,,,2258015545,1880198420,582240143,1370783706,284506728,-297733415,887231839,1.601791656,0.580356606,0.420982938,2.046489892,,,,,,-0.312121212,-0.533333333,-0.090909091,29.6734091,-17.7,-26.30911772,-104.9735916,10.43471475,10.27904509,-8.141920531,-6.180190686,6007,0.464556942
59,DCCC,DAMIETTA CONTAINER AND CARGO HANDLING,,,egypt,,damietta-container-and-cargo-handling,delayed_streaming_900,stock,['common'],,,,,,,,,,,10,1000,1,false,0,EGP,0,0,0,0,0,0,0,0,0,0,0,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
60,DEIN,DELTA INSURANCE,,Finance,egypt,Finance,delta-insurance,delayed_streaming_900,stock,['common'],,,,,,,,,,,14.23,1000,1,false,0,EGP,0,0,0,0,0,0,0.01757048,223.5750091,1885.700029,0,4.98945889,1422999954,EGP,0.017566965,,,,,,,,,,,,,,5.62193,5.621926,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.421212121,-0.933333333,0.090909091,14.20264467,-2.84,-0.484470588,-333.3333333,33.33333333,66.66666667,-0.362602213,-0.064275399,0,0
61,DGTZ,DIGITIZE FOR INVESTMENT AND TECHNOLOGY,,,egypt,,digitize-for-investment-and-technology,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.5,1000,1,false,0,EGP,1.351351351,5.140186916,-8.350305499,960.9246095,1771.017539,918.4468333,2407.865502,2407.865502,2407.865502,10.24437395,10.24621738,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090909091,0,0.181818182,50.37449856,-0.53,-0.295205882,-103.0355262,32.11678832,32.68450933,0.12654074,0.269014698,219808,0.953324784
62,DOMT,ARABIAN FOOD INDUSTRIES DOMTY,,Consumer Non-Durables,egypt,Consumer Non-Durables,arabian-food-industries-domty,delayed_streaming_900,stock,['common'],,,,,,10.98172269,30.37619854,27.0089884,,,11.07,1000,1,false,0,EGP,2.594995366,3.748828491,-6.345177665,-0.27027027,28.57142857,0.362647325,36.33004926,0.453720508,-88.93,3.952931668,6.500718402,3049347901,EGP,32.14285335,,,,2.404603284,,,5.98731721,4107106051,,,,0.7,0.5,6.48749,6.487488,,40,2,1,,,,,,,,,3609810561,2790659785,522517539,2308763814,1580267519,1057749980,1301046747,1.306027378,0.887176431,1.214620033,0.330651319,,,,,,-0.2,-0.4,0,41.63892799,-1.32,-1.288352941,-64.74950262,17.57402101,13.88092964,-0.600821206,-0.594606738,523782,1.54397427
63,DSCW,DICE SPORT & CASUAL WEAR,,Consumer Non-Durables,egypt,Consumer Non-Durables,dice-sport-and-casual-wear,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.287,1000,1,false,0,EGP,-2.5,7.160699417,-9.174311927,-6.468023256,65.85051546,47.08571429,199.3023256,77.44670081,316.6815058,3.141127289,4.942190755,2358370984,EGP,195.5813969,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.224242424,-0.266666667,-0.181818182,43.943221,-0.214,-0.110047059,-68.9323991,25.04504505,19.54954955,-0.028596703,-0.013234432,3605960,0.341520108
64,DTPP,DELTA FOR PRINTING & PACKAGING,,Process Industries,egypt,Process Industries,delta-for-printing-and-packaging,delayed_streaming_900,stock,['common'],,,,,,,,,,,32.5,1000,1,false,0,EGP,0.308641975,-8.243924802,-14.69815825,-14.45117586,-29.65368118,-23.40325242,86.24640766,247.9657388,799.0317821,11.88085388,9.941562848,198351986,EGP,102.9799221,,,,,,,,,,,,1,,5.64653,5.646528,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.245454545,-0.4,-0.090909091,45.05580607,-1.15,-1.792177332,-72.09595303,23.80732671,16.03239742,-0.870555799,-0.676973018,223,0.27046695
65,EALR,EL ARABIA FOR LAND RECLAMATION,,Finance,egypt,Finance,el-arabia-for-land-reclamation,delayed_streaming_900,stock,['common'],,,,,,,,,,,29.16,1000,1,false,0,EGP,0.621118012,-16.89940154,-16.89940154,-5.139882889,-2.8,11.04341203,39.45480631,200.9287926,63.13286951,21.63580247,20.36052535,182467994,EGP,67.81444505,,,,2.326681758,,,9.039260263,170976279,,,,,0,0,,,,0,0,,,,,,,,,278489364,252413430,16774824,213318450,5283109,-11491715,65170914,1.298039685,1.259600069,0.081065443,3.175180372,,,,,,-0.224242424,-0.266666667,-0.181818182,47.71194681,-2.02,-0.352853044,-53.32470941,11.60247741,6.783964178,-0.594848724,-0.541661488,3426,1.119754216
66,EASB,EGYPTIAN ARABIAN(THEMAR)COMP. FOR SECURITIES&BONDS BROK. EAC,,Finance,egypt,Finance,egyptian-arabian-themar-comp-for-securitiesandbonds-brok-eac,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.59,1000,1,false,0,EGP,2.227171492,0,0,-42.83935243,-10.58441553,-37.09456376,-2.513274267,1092.207947,1519.350469,9.329338176,10.58164858,413100014,EGP,-2.513266431,,,,,,,,,,,,,,3.41307,0.8322439,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.221212121,-0.533333333,0.090909091,46.27964902,-0.26,-0.21750987,-46.168078,66.41414141,62.99404299,-0.079627319,-0.071751149,1210,0.082070065
68,EBSC,OSOOL ESB SECURITIES BROKERAGE,,Finance,egypt,Finance,osool-esb-securities-brokerage,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.281,1000,1,false,0,EGP,-8.766233766,-12.1875,-17.10914454,-23.64130435,-25.06666667,-16.11940299,10.62992126,-72.93730915,1505.714286,9.474365942,9.240440556,127999997,EGP,25.9842453,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.557575758,-0.933333333,-0.181818182,38.16893475,-0.039,-0.02305,-98.85057471,46.62638288,42.79202022,-0.01332472,-0.011455748,380345,1.090635324
69,ECAP,EL EZZ PORCELAIN (GEMMA),,Producer Manufacturing,egypt,Producer Manufacturing,el-ezz-porcelain-gemma,delayed_streaming_900,stock,['common'],,,,,,,,,,,19.52,1000,1,false,0,EGP,-2.008032129,4.721035661,-15.46123863,-24.42895858,-5.426352007,-11.31303953,34.25034388,36.08002432,1773.721392,5.961779379,7.43021356,1062582884,EGP,38.58321652,,,,1.326180654,,,4.576790643,1841787145,,,,,0,4.51807,4.518072,,,0,0,,,,,,,,,2434941259,1595290899,326956377,1649795066,1106160638,779204261,785146193,1.129486632,0.626910873,1.408859456,0.295577664,,,,,,-0.557575758,-0.933333333,-0.181818182,40.36613308,-3.68,-2.378176468,-77.8784272,19.27975406,15.6666824,-1.150359002,-0.991502423,120529,0.707695704
70,EDBM,THE EGYPTIAN COMPANY FOR CONSTRUCTION DEVELOPMENT-LIFT SLAB,,Industrial Services,egypt,Industrial Services,the-egyptian-company-for-construction-development-lift-slab,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.26,1000,1,false,0,EGP,-1.515151515,3.585657371,-12.75167785,-18.23899371,4.417670683,-13.33333333,23.80952381,43.9123764,-89.40793049,2.411477411,4.928650742,146487752,EGP,24.2857222,,,,0.985483076,,,20.78227328,223109612,,,,,0,0,,,,0,0,,,,,,,,,251081045,239608935,8590177,103005709,85212037,76621860,148075336,2.388386493,2.099466029,0.57546408,0.100809431,,,,,,-0.490909091,-0.8,-0.181818182,37.87494952,-0.039,-0.036667647,-82.55914778,24.88888889,19.85185185,-0.014823081,-0.012990754,1327187,0.510549537
71,EDFM,EAST DELTA FLOUR MILLS,,Consumer Non-Durables,egypt,Consumer Non-Durables,east-delta-flour-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,158,1000,1,false,0,EGP,-5.660377358,-9.703966168,-9.703966168,-6.50887574,20.81358006,-4.853667349,24.50748621,24.24313911,953.3333333,11.09136374,7.846603613,1049879974,EGP,37.88809582,,,,1.974897305,,,30.49437363,516618704,,,,,,9.7154,9.715396,,,0,0,,,,,,,,,1052172571,805965190,533261270,572147583,0,-533261270,480024988,1.436651084,1.376741388,0,,,,,,,-0.490909091,-0.8,-0.181818182,40.65659499,-9.02,-4.508851794,-122.8832597,56.55189485,50.55598701,-2.420556796,-1.970967644,1014,2.445141066
72,EEII,EL ARABIA ENGINEERING INDUSTRIES,,Electronic Technology,egypt,Electronic Technology,el-arabia-engineering-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.138,1000,1,false,0,EGP,-0.087796313,-1.981050818,-9.682539683,-25.8148631,-16.93430657,-11.37071651,11.56862745,273.3595801,-35.9255881,2.519224682,4.74747208,252988595,EGP,12.54902172,,,,1.741978937,,,11.3657638,290763222,,,,,0,3.29236,3.292274,,,0,0,,,,,,,,,222008960,118663679,22239289,76905778,60013916,37774627,145103182,1.71089779,0.986248116,0.413594762,0.370568869,,,,,,-0.309090909,-0.8,0.181818182,29.08530126,-0.101,-0.096308824,-103.095357,16.02564103,18.67521368,-0.049132812,-0.044715171,1624666,0.815976662
73,EFIC,EGYPTIAN FINANCIAL & INDUSTRIAL,,Process Industries,egypt,Process Industries,egyptian-financial-and-industrial,delayed_streaming_900,stock,['common'],,,,,,,,,,,64.76,1000,1,false,0,EGP,0.403100775,7.933333333,-14.94615071,-6.131320659,9.762711864,8.767213491,35.50951798,716.6456494,3068.684783,5.691690557,6.472393736,4694907780,EGP,36.01171531,,,,,,,,,,,,,,10.8493,10.84935,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.333333333,-0.666666667,0,34.65393453,-21.34,-14.46085331,-98.0609209,27.12644135,22.18042982,-4.261473929,-2.496658684,24043,0.462584223
75,EFIH,E-FINANCE FOR DIGITAL AND FINANCIAL INVESTMENTS,1,Technology Services,egypt,Technology Services,e-finance-for-digital-and-financial-investments,delayed_streaming_900,stock,['common'],,,,,,16.18217566,22.06483089,21.70514982,,,24.51,1000,1,false,0,EGP,-2.583465819,8.981769675,7.92602853,36.62206596,39.34053439,40.05714286,36.16666667,75.32188841,75.32188841,9.749005099,7.813276218,46518044845,EGP,45.27777566,,,,8.21881979,,,29.93454733,44196722544,,,,0.365069,0.187669,1.45099,1.4509897,,62.07928397,3,2,,,,,,,,,7723533319,5536314327,2707096056,2123471957,267993218,-2439102838,5600061362,3.969283481,3.566247211,0.048883526,10.10136031,,,,,,0.445454545,0.8,0.090909091,53.82342883,1.13,0.341499774,89.80213968,71.67269168,68.16977955,0.285462784,0.057138739,2450401,0.914038797
76,EGAL,EGYPT ALUMINUM,1,Non-Energy Minerals,egypt,Non-Energy Minerals,egypt-aluminum,delayed_streaming_900,stock,['common'],,,,,,,,,,,86.06,1000,1,false,0,EGP,-4.71656333,2.452380952,-21.11100926,-27.098687,10.75933504,32.68578272,87.08695652,481.8796484,3518.732436,5.359218385,6.975076443,37256999874,EGP,95.65217391,,,,3.667772908,,,23.52261365,37564241184,,,,6.5,,7.19663,7.1966343,,44.44482963,2,1,,,,,,,,,19228464053,16186582348,3842819512,9549635013,4150060822,307241310,9678829040,1.729736488,0.741560973,0.428777159,0.925967034,,,,,,-0.424242424,-0.666666667,-0.181818182,40.16461824,-21.97,-6.388706074,-84.14240043,16.84610251,16.27821983,-2.91920624,-1.304778935,247065,0.560567445
80,EGS370O1C013,NATIONAL PRINTING,,,egypt,,national-printing,delayed_streaming_900,stock,['common'],,,,,,,,,,,10,1000,1,false,0,EGP,0,0,0,0,0,0,0,0,0,0,0,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
81,EGS923G1C015,RIGHTS ISSUE OF EGYPTIANS FOR INVESTMENT &URBAN DEVELOPMENT1,,,egypt,,egyptians-for-investment-and-urban-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.118,1000,1,false,0,EGP,0,0.854700855,0.854700855,53.24675325,-12.59259259,-12.59259259,-12.59259259,-12.59259259,-12.59259259,-8.88178E-16,-4.44089E-16,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066666667,0.666666667,-0.8,67.15060713,0.041,,146.0461597,94.66493169,95.28456796,,,0,0
82,EGS923H1C014,RIGHTS ISSUE OF EGYPTIANS HOUSING DEVE & RECONSTRUCTION-1,,Finance,egypt,Finance,egyptians-housing-development-and-reconstruction,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.062,1000,1,false,0,EGP,0,-31.11111111,-31.11111111,-51.9379845,-51.9379845,-51.9379845,-51.9379845,-51.9379845,-51.9379845,-1.77636E-15,4.88498E-15,1290000021,EGP,65.76923475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033333333,-0.666666667,0.6,19.147765,-0.064,,-214.8362235,2.857142857,2.40981241,-0.017446482,,0,0
83,EGS923K1C019,RIGHTS ISSUE OF CAIRO OILS & SOAP -3,,Consumer Non-Durables,egypt,Consumer Non-Durables,cairo-oils-and-soap,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.079,1000,1,false,0,EGP,0,-4.819277108,-2.469135802,-30.08849558,-30.08849558,-30.08849558,-30.08849558,-30.08849558,-30.08849558,0,2.666666667,602160012,EGP,95.95959988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333,0.333333333,0.333333333,48.72563718,0.005,,,58.33333333,59.25925926,,,0,0
84,EGSA,EGYPTIAN SATELLITES (NILESAT),,Consumer Services,egypt,Consumer Services,egyptian-satellites-nilesat,delayed_streaming_900,stock,['common'],,,,,,,,,,,6.66,1000,1,false,0,USD,0.756429652,-4.857142857,-2.915451895,2.461538462,2.461538462,2.461538462,25.8979206,18.08510638,427.0502903,3.179628482,4.152653717,12090680763,EGP,25.89791868,,,,,,,,,,,,11.2528134,,7.50751,7.5075073,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.178787879,-0.266666667,-0.090909091,46.85805387,-0.34,-0.144411765,-61.38269261,53.78787879,48.86363636,-0.063401072,-0.0306344,787,0.626991714
86,EGWA,GENERAL WAREHOUSES OF EGYPT,,,egypt,,general-warehouses-of-egypt,delayed_streaming_900,stock,['common'],,,,,,,,,,,5,1000,1,false,0,EGP,0,0,0,0,0,0,0,0,0,0,0,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
87,EHDR,EGYPTIANS HOUSING DEVELOPMENT & RECONSTRUCTION,,Finance,egypt,Finance,egyptians-housing-development-and-reconstruction,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.439,1000,1,false,0,EGP,2.093023256,4.77326969,-4.565217391,12.56410256,70.75931494,43.8259673,75.35730549,133.8116086,672.3434201,4.109390722,4.900908865,1290000021,EGP,65.76923475,,,,,,,,,,,,,,4.65116,4.6511626,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.112121212,-0.133333333,-0.090909091,46.87923308,-0.032,-0.025602941,-91.13038187,38.75968992,35.04711962,-0.005103685,-0.00052001,29479809,0.87147413
88,EKHO,EGYPTIAN KUWAITI HOLDING,1,Finance,egypt,Finance,egyptian-kuwaiti,delayed_streaming_900,stock,['common'],,,,,,8.30800422,31.57701741,17.26062388,,,0.819,1000,1,false,0,USD,-0.486026731,1.111111111,-9,5,-5.862068966,4.198473282,-26.875,-36.42196415,-31.79733606,0.809585703,1.767284824,31095001367,EGP,-14.85013599,,,,2.103019721,,,4.926361385,36882823219,,,,1.87852224,1.87852224,7.2904,7.2904005,,-45.45454545,3,0,,,,,,,,,54188563274,32226653504,21430575358,35341317705,20048924348,-1381651010,18847245569,1.421205671,1.243622814,1.459171877,1.068913972,,,,,,-0.490909091,-0.8,-0.181818182,33.41851624,-0.069,-0.058138235,-87.40703602,19.33333333,16.77777778,-0.018049797,-0.011361243,445749,1.315527509
89,ELEC,ELECTRO CABLE EGYPT,,Producer Manufacturing,egypt,Producer Manufacturing,electro-cable-egypt,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.92,1000,1,false,0,EGP,-3.51758794,7.865168539,-24.40944882,-43.02670623,78.77094972,58.54665566,229.8969072,709.4435076,8425.978256,6.529828432,8.480623349,6593945195,EGP,223.3015928,,,,2.609546591,,,4.049669647,8567907165,,,,,0,0,,,,0,0,,,,,,,,,8062041461,7085799887,1661327003,5623211847,3634433974,1973106971,2438829614,1.376102933,0.992597415,1.490759564,0.457107493,,,,,,-0.424242424,-0.666666667,-0.181818182,38.611666,-0.54,-0.393705882,-81.06630212,25.16339869,22.23111467,-0.166032488,-0.142618391,2765806,0.617487711
90,ELKA,EL KAHERA HOUSING,,Finance,egypt,Finance,el-kahera-housing,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.342,1000,1,false,0,EGP,-0.592592593,-0.074460164,-10.65246338,-26.06060606,8.051529791,1.589704769,37.07865169,19.18294849,7538.493225,3.924938177,7.287426175,1206375269,EGP,37.38509357,,,,1.281671712,,,829.4229295,2512216917,,,,,0,0,,,,0,0,,,,,,,,,2863318480,,26435071,1611482682,1020793695,994358624,1251835798,,,1.085543344,0.025896585,,,,,,-0.490909091,-0.8,-0.181818182,36.58376006,-0.267,-0.178114706,-90.90909091,12.07017544,11.59554801,-0.076040573,-0.063586139,283197,0.469192669
91,ELNA,EL NASR FOR MANUFACTURING AGRICULTURAL CROPS,,Process Industries,egypt,Process Industries,el-nasr-for-manufacturing-agricultural-crops,delayed_streaming_900,stock,['common'],,,,,,,,,,,15.11,1000,1,false,0,EGP,-2.390180879,-0.395517469,10.85840059,-5.325814536,-25.63976378,-13.70645346,-25.63976378,-21.42485699,59.05263158,4.215082474,3.680127472,125060309,EGP,-21.75196957,,,,4.10670363,,,2944.590498,125284678,,,,,0,0,,,,0,0,,,,,,,,,65436463,1505444,40361,36496779,264730,224369,28939684,0.051148834,0.047489221,0.009147647,0.152460998,,,,,,0.042424242,0.266666667,-0.181818182,59.26878595,1.81,1.398029412,127.782194,83.80614657,83.88302677,0.331267098,0.093249897,22175,0.821472761
92,ELSH,EL SHAMS HOUSING & URBANIZATION,,Finance,egypt,Finance,el-shams-housing-and-urbanization,delayed_streaming_900,stock,['common'],,,,,,,,,,,5.8,1000,1,false,0,EGP,-3.65448505,3.019538188,-9.937888199,-31.27962085,-39.26701571,-27.77085928,-22.14765101,96.29984605,1859.868516,4.293788682,4.737391443,1365787496,EGP,-21.20805323,,,,1.672916066,,,5860.105634,1544584583,,,,,0,0,,,,0,0,,,,,,,,,1288994489,,40586385,502419379,219383472,178797087,786575110,,,0.278909756,0.185002018,,,,,,-0.557575758,-0.933333333,-0.181818182,36.72510853,-0.73,-0.586117647,-88.33833834,24.24242424,22.22222222,-0.305482613,-0.298593998,1174917,0.975153896
93,ELWA,EL WADI FOR INTERNATIONAL AND INVESTEMENT DEVELOPMENT,,Consumer Services,egypt,Consumer Services,el-wadi-for-international-and-investement-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.636,1000,1,false,0,EGP,-0.156985871,-1.088646967,-11.78918169,-10.6741573,11.18881119,4.605263158,63.07692308,-17.07953064,-57.8648866,3.698854337,4.063930633,111202000,EGP,56.66667329,,,,0.411967794,,,189.4325468,197325669,,,,,0,0,,,,0,0,,,,,,,,,406244044,28740448,791080,125270846,86914749,86123669,280973198,0.230001645,0.221560212,0.309334661,0.009101792,,,,,,-0.266666667,-0.533333333,0,43.48909412,-0.056,-0.027544118,-90.93965372,14.30864808,7.779793648,-0.011307261,-0.005141345,563450,1.404257408
94,EMFD,EMAAR MISR FOR DEVELOPMENT,,Finance,egypt,Finance,emaar-misr-for-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.75,1000,1,false,0,EGP,-1.452282158,12.29314421,-12.03703704,-21.48760331,29.42779292,27.00534759,57.28476821,56.76567657,375,6.460953268,7.002237377,21831409410,EGP,57.61590262,,,,0.63482899,,,2.469407593,12728983947,,,,,0,0,,,,0,0,,,,,,,,,82869575818,,14483805205,48979563365,5381379742,-9102425463,33890012453,,,0.158789547,2.691466854,,,,,,-0.357575758,-0.533333333,-0.181818182,42.89903803,-0.81,-0.678,-51.56224705,30.51146384,24.51499118,-0.287431207,-0.260777524,10578191,1.313944306
95,ENGC,ENGINEERING INDUSTRIES (ICON),,Producer Manufacturing,egypt,Producer Manufacturing,engineering-industries-icon,delayed_streaming_900,stock,['common'],,,,,,,,,,,16.85,1000,1,false,0,EGP,-6.336853808,13.01140174,-15.02773575,-0.882352941,54.44546288,32.15686275,254.1157283,250.433415,13758.20026,9.859795192,7.773728122,2617544967,EGP,241.7162979,,,,1.632460879,,,7.250433016,3777727679,,,,0,0,0,,,,0,0,,,,,,,,,4435043833,3208048645,338141873,2583030807,1148139709,809997836,1852013026,1.317405437,0.975059925,0.764494732,0.294512828,,,,,,-0.290909091,-0.4,-0.181818182,42.97885043,-3.26,-3.657705879,-46.19759151,35.99442355,24.83565163,-1.18308824,-1.040390316,169582,0.624395697
96,EOSB,EL OROUBA SECURITIES BROKERAGE,,Finance,egypt,Finance,el-orouba-securities-brokerage,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.154,1000,1,false,0,EGP,0,-1.28314799,-2.037351443,-0.60292851,-0.60292851,-0.60292851,40.9035409,86.12903226,83.66451807,0,1.097024371,28273001,EGP,40.90354589,,,,4.826836205,,,765.8611511,35394311,,,,,0,0,,,,0,0,,,,,,,,,19287298,,2878690,12234364,10000000,7121310,7052934,,,1.41784965,0.287869,,,,,,-0.087878788,-0.266666667,0.090909091,49.21134026,-0.015,-0.002032353,-47.741383,54.85232068,56.25879044,-0.001517844,5.92928E-05,0,0
