,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
129,ISPH,IBNSINA PHARMA,2,Distribution Services,egypt,Distribution Services,ibnsina-pharma,delayed_streaming_900,stock,['common'],7.83335669,3.34935415,0.78945725,0.50714197,-0.67225447,1.0961428,12.71290538,6.86092806,,4.04427931,2.64,1000,1,false,0,EGP,4.34782609,10.46025105,-22.35294118,-20.72072072,39.53488372,-15.92356688,76.70682731,-67.98070075,-29.39192459,4.05230166,6.65746512,2956799850,EGP,77.06237269,15.45667447,0.36195418,0.07511901,1.83636844,21.15131284,,2.35346032,6761775151,0.19917257,5.94659639,5.09218985,0,,0,,0,,0,0,33949328681,52.48191584,2659372008,1137083248,172171295,1327871770,0.1708,40.92409241,18549810926,15937235453,1130726519,17100691127,4935701662,3804975143,1449119799,1.000815,0.7795856,3.40600011,0.22909134,125813467,-279817590,743520147,-228225880,-362267840,-0.26666667,-0.53333333,0,42.24362881,-0.19,-0.57908824,-35.23758676,36.39846743,24.3993338,-0.2042956,-0.22450875,9184961,0.77173802
130,JUFO,JUHAYNA FOOD INDUSTRIES,2.5,Consumer Non-Durables,egypt,Consumer Non-Durables,juhayna-food-industries,delayed_streaming_900,stock,['common'],25.00672513,10.66540756,9.47220962,7.01690459,6.50648709,14.55388277,28.35909343,27.09032373,,13.63773161,16.059999,1000,1,false,0,EGP,4.55728516,-3.83234708,-17.045464,-0.86420982,28.37729017,2.48882578,33.72189009,21.57455715,2041.3332,5.62285499,8.39314566,15118965248,EGP,31.31643554,14.50243724,0.13286675,0.97329495,3.68212632,10.4138348,15.64055627,24.62926845,15476017361,1.04168383,9.76693884,8.14826833,0.15,,0.933998,0.93399763,13.54524111,-57.14285714,0,0,14856731843,42.26420249,3715182096,1584531001,1042482699,1899301390,1.1074,104.3927649,7724319655,3992220326,613861703,3617074982,969706477,355844774,4107244673,1.26728074,0.46429527,0.23616602,0.63303867,1451815298,-475649770,-851334554,966651340,-485163953,-0.15151515,-0.66666667,0.36363636,34.62652344,-4.420001,-3.43408803,-107.615841,6.35616874,4.69050805,-1.17773088,-0.76519422,2594533,1.3552684
131,KABO,EL NASR CLOTHES & TEXTILES (KABO),,Consumer Non-Durables,egypt,Consumer Non-Durables,el-nasr-clothes-and-textiles-kabo,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.56,1000,1,false,0,EGP,-1.15830116,0,-15.78947368,-20.98765432,46.11872146,-14.09395973,41.04683196,137.6973073,395.2721821,4.09970485,7.61877695,1189616223,EGP,41.04682432,,,,2.68986677,,,11.63430029,1746097464,,,,,0,0,,,,0,0,,,,,,,,,1478760763,759107325,155319437,540917881,216217453,60898016,937842882,1.72873061,1.03161607,0.48889255,0.71834829,,,,,,-0.26666667,-0.53333333,0,40.52679655,-0.34,-0.40252941,-68.47802076,32.40384615,34.86721612,-0.12995412,-0.13018458,197508,0.35551616
132,KRDI,AL KHAIR RIVER FOR DEVELOPMENT AGRICULTURAL INVESTMENT&ENVIR,,Finance,egypt,Finance,al-khair-river-for-development-agricultural-investmentandenvir,delayed_streaming_900,stock,['common'],38.53263897,33.62967601,21.43896717,18.66140017,-94.16843716,3.76974108,12.22730067,4.71852502,,4.90296296,1.259,1000,1,false,0,EGP,-4.11271896,-0.15860428,-6.80977054,-13.47079038,161.2033195,-6.46359584,354.5126354,1159,1159,4.1849653,5.44088776,2518000000,EGP,,66.96808511,,13.01875151,7.32061868,29.48873605,,425.8116252,3238442678,16.05501924,47.74063013,38.32452051,0,0,0,,0,,0,0,201709050,,77723820,67834100,37641733,84500540,0.0188,,1193806072,106953227,13718723,742662742,626976774,613258051,451143330,0.54291368,0.34712235,1.82282573,0.02188075,85388536,-360205256,275718953,-189946260,-275592801,-0.34545455,-0.6,-0.09090909,42.14541186,-0.075,-0.02057647,-10.11320755,74.45175439,78.10150376,-0.02828168,-0.03859283,5279898,4.33004397
133,KWIN,EL KAHERA EL WATANIA INVESTMENT,,Finance,egypt,Finance,el-kahera-el-watania-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,20.23,1000,1,false,0,EGP,-5.90697674,-10.12883163,-10.12883163,15.53398058,97.17348928,15.53398058,97.17348928,581.1447811,68.4429642,11.39573269,15.58395918,236355002,EGP,119.3957093,,,,2.20412388,,,4547.235245,200167068,,,,,0,0,,,,0,0,,,,,,,,,139626991,,65169189,14274138,0,-65169189,125352853,,,0,,,,,,,-0.11212121,-0.13333333,-0.09090909,48.26748208,0.81,0.31738235,-37.41876934,27.76120481,34.46103797,0.33485864,0.53944517,1811,0.86846017
134,KZPC,KAFR EL ZAYAT PESTICIDES,,Process Industries,egypt,Process Industries,kafr-el-zayat-pesticides,delayed_streaming_900,stock,['common'],,,,,,,,,,,7.52,1000,1,false,0,EGP,1.07526882,-6.81536555,-15.78947368,-16.44444444,0.80428954,-6.46766169,17.31669267,262.7141069,2525.670637,5.76411234,5.28305122,1354104191,EGP,73.53845744,,,,2.28576987,,,19.12891285,1702757121,,,,,0,8.31117,7.978724,,,0,0,,,,,,,,,1371495177,1102875797,122970315,773733291,466267771,343297456,597761886,1.44405611,0.60874711,0.78707415,0.26373325,,,,,,-0.35454545,-0.8,0.09090909,35.02129634,-0.67,-0.72147053,-118.8369111,26.47630148,35.96218596,-0.29205147,-0.25091725,386243,0.80140635
135,LCSW,LECICO EGYPT,,Producer Manufacturing,egypt,Producer Manufacturing,lecico-egypt,delayed_streaming_900,stock,['common'],35.36457967,19.46308747,14.18461293,9.21603407,-0.8589851,8.79019028,22.15799682,18.61877499,,13.82876654,21.32,1000,1,false,0,EGP,5.85899235,19.84260147,-16.62104028,17.50440917,124.3265993,21.82300238,218.627451,482.895888,-17.71236357,7.52687997,8.97923984,1776666695,EGP,227.5565543,,,,,,,,3238566695,0.66872128,3.43584381,3.05299748,0,0,0,,0,,0,0,4842924502,47.92907426,1712679894,942582632,446325572,1060782630,,,5455400000,3233000000,456300000,3193600000,1841900000,1385600000,2261800000,1.2268053,0.62080219,0.84278197,0.24773332,222800000,-235100000,500000,-41600000,-268400000,0.26666667,0.53333333,0,51.48124935,0.949999,-3.43744122,41.47215969,74.40212736,53.56151284,-1.14782301,-1.45571896,1222516,2.86396273
136,LUTS,LOTUS FOR AGRICULTURAL INVESTMENTS AND DEVELOPMENT,,,egypt,,lotus-for-agricultural-investments-and-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.671,1000,1,false,0,EGP,-1.61290323,-4.14285714,-6.80555556,-1.03244838,28.29827916,13.53637902,571,571,571,7.03720773,8.56262278,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46969697,-0.66666667,-0.27272727,39.61503725,-0.059,-0.03407647,-117.6514641,13.2879496,12.32459025,-0.01608925,-0.0081705,1106456,2.07691206
137,MAAL,EGYPTIAN GULF MARSEILIA FOR REAL ESTATE INVESTMENT,,Finance,egypt,Finance,marseille-almasreia-alkhalegeya-for-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.15,1000,1,false,0,EGP,7.87671233,-8.95953757,28.04878049,57.5,261.6532721,110,414.7058824,226.7843265,302.4097111,14.06813955,15.97559766,628799690,EGP,380.3921741,,,,,,,,,,,,,,1.70068,3.4013608,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333,0.66666667,0,54.752986,0.08,0.51035294,20.16854852,65.31226217,71.33720259,0.20202118,0.24358236,148434,0.88183556
138,MASR,MADINET MASR FOR HOUSING AND DEVELOPMENT,,Finance,egypt,Finance,medinet-nasr-housing,delayed_streaming_900,stock,['common'],54.08390989,35.74611492,28.00917553,17.87666028,21.97778265,,,,,,3.77,1000,1,false,0,EGP,0,8.64553314,-13.72997712,-13.33333333,34.64285714,-7.14285714,15.44686671,-14.27272688,1832.035402,2.27378238,5.49340389,8048949959,EGP,14.41293799,6.24275542,0.04165859,1.12522049,,4.76348677,5.11980898,,8048949959,1.12522048,3.14781197,3.07636563,0.15,,3.97878,3.9787798,24.83854943,,0,0,7153220255,71.80739396,3868741197,2556998333,1278756884,2616382750,0.6039,149.8551924,,,,,,,,,,,,1689718139,2448674,-1468226244,1572119200,-127284958,-0.24545455,-0.4,-0.09090909,43.43254415,-0.24,-0.46714706,-5.36955148,52.91005291,48.50088183,-0.16937719,-0.20232415,3405157,0.46793598
139,MBEN,M.B ENGINEERING,,Distribution Services,egypt,Distribution Services,mb-engineering,delayed_streaming_900,stock,['common'],37.87176602,29.17173833,17.4592603,12.8067083,-15.71860417,13.43322102,48.34363503,48.11989945,,8.7000277,3,1000,1,false,0,EGP,-1.31578947,-2.91262136,-22.68041237,72.91066282,90.92168896,113.371266,81.10285955,480.4582912,533.8608464,6.10722617,9.34231172,348000046,EGP,201.298749,7.92393027,,1.12157474,2.80767431,,,8.81020063,397371626,1.30266277,4.46549597,3.91373283,0,0,0,,0,,0,0,305045661,76.79666421,115526179,88987122,39066308,101532640,0.3786,1605.405405,364884190,276422989,38322598,236864415,79926840,41604242,128019775,1.17100805,0.6815391,0.6646588,0.47947095,-36939894,-11087972,37287228,-47948920,-11087972,-0.06666667,-0.13333333,0,47.16496897,-0.1,-0.185,-68.72358042,21.96373296,18.07199507,-0.00275526,0.0662864,25871,0.56096186
140,MBSC,MISR BENI SUEF CEMENT,,Non-Energy Minerals,egypt,Non-Energy Minerals,misr-beni-suef-cement,delayed_streaming_900,stock,['common'],16.14960082,20.71236887,24.7095291,24.58534201,1.00251807,26.46782557,57.21106776,57.21106776,,3.35646941,40.299999,1000,1,false,0,EGP,-0.0248127,-2.0656208,-21.83863806,-23.34031006,34.4229453,-23.34031006,25.19416046,92.27099677,1393.329265,7.70015162,9.5932131,2752474799,EGP,14.00952331,5.4074361,,1.2466731,3.34088548,110.5173155,124.323322,5.8473963,2323573015,1.17543784,5.67505265,5.04679266,0,0,0,,0,-100,0,0,1976772346,28.31733628,319240843,409436380,485996242,460405880,7.4527,435.9341292,1584390524,1158681520,447106760,846928144,18204976,-428901784,737462380,1.44026097,0.66468726,0.02468597,24.55959074,22293135,-19345512,-257878507,19817500,-2475638,-0.17878788,-0.26666667,-0.09090909,43.06931458,1.349998,-2.57182366,96.85890403,45.60784314,46.50980261,-1.4879259,-2.03218714,1756,0.56168634
141,MCQE,MISR CEMENT (QENA),,Non-Energy Minerals,egypt,Non-Energy Minerals,misr-cement-qena,delayed_streaming_900,stock,['common'],,,,,,,,,,,18.41,1000,1,false,0,EGP,0.16322634,8.67767953,-18.86293879,-16.05107159,31.90040308,-15.23940678,21.88017657,90.87610161,647.7159329,3.87579303,5.62477873,1767359985,EGP,26.1390936,,,,,,,,,,,,,,3.0554,3.0554047,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.10909091,-0.4,0.18181818,41.35908227,-0.59,-3.12032378,-24.41260825,53.36651939,42.2789211,-1.04094711,-1.12467688,215837,1.27498886
142,MCRO,MACRO GROUP PHARMACEUTICALS -MACRO CAPITAL,,Health Technology,egypt,Health Technology,macro-pharmaceuticals-macro-capital,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.57,1000,1,false,0,EGP,0.78431373,4.048583,-18.41269841,-16.28664495,11.73913043,-12.88135593,-24.63343109,-47.01030928,-47.01030928,3.84690695,6.39668544,1444613527,EGP,,,,,,,,,,,,,0.106741,,4.15335,4.1533465,,54.69710145,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.33333333,-0.66666667,0,37.03936911,-0.12,-0.45547059,-64.19981499,20.3042328,15.49460853,-0.16084375,-0.15747757,330898,0.15187247
143,MENA,MENA TOURISTIC & REAL ESTATE INVESTMENT,,Finance,egypt,Finance,mena-touristic-and-real-estate-investment,delayed_streaming_900,stock,['common'],30.65020915,-134.3559698,-57.85543166,-59.04488365,-88.20293801,-3.39470939,-4.72837048,-4.6827277,,152.4130497,1.497,1000,1,false,0,EGP,0.67249496,8.95196507,-22.43523316,6.32102273,78.00237812,32.59521701,57.74499473,52.89339412,1090.487267,5.65245558,8.49469194,362156699,EGP,58.74866887,,,28.98417318,2.3926351,,,8.56857794,324291157,26.12825132,,,0,0,0,,0,,0,0,12411514,87.67868127,3804155,-16675610,-7328364,-13027610,-0.0303,69.45564516,214235860,134507243,42313966,62743973,4319334,-37994632,151491887,2.36168344,1.63507521,0.0285363,9.79640982,-8153937,-2793383,-1051712,-10947320,-2793383,-0.33333333,-0.66666667,0,41.92621206,-0.142,-0.22050882,-42.91396274,59.84772586,63.62688332,-0.09001683,-0.10215025,1003268,0.50255372
144,MEPA,MEDICAL PACKAGING COMPANY,,Process Industries,egypt,Process Industries,medical-packaging-company,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.645,1000,1,false,0,EGP,-1.37889688,-9.1160221,-33.1300813,64.99498495,157.03125,80.57080132,311.25,5785.686725,895.1995687,11.26142817,12.30754347,1077474988,EGP,312.2807082,,,,7.0606919,,,55.1913242,1059184818,,,,,0,0,,,,0,0,,,,,,,,,188256585,88404068,19522543,35656251,1232373,-18290170,152600334,3.66670854,2.87165037,0.00807582,15.84142382,,,,,,-0.08787879,-0.26666667,0.09090909,33.66352482,-0.695,-0.40155882,-148.392161,7.67181911,6.17688732,-0.10244062,-0.00551547,9893894,2.70051873
145,MFPC,MISR FRETILIZERS PRODUCTION COMPANY - MOPCO,,Process Industries,egypt,Process Industries,misr-fretilizers-production-company-mopco,delayed_streaming_900,stock,['common'],,,,,,12.19318772,15.32686523,15.27860257,,,54.310001,1000,1,false,0,EGP,0.57407593,9.10004438,-12.96474478,-12.97868771,33.40794867,-15.47081556,210.8420462,563.3583825,926.8992054,4.14093908,5.61362891,1.1292E+11,EGP,206.0231246,,,,2.61071383,,,14.44964704,1.00168E+11,,,,2,,3.04351,3.682563,,20.99725941,8,6,,,,,,,,,54189397735,15181857927,12901433135,10936670494,148476868,-12752956267,43252727241,4.16067851,3.80098133,0.00343277,86.89187285,,,,,,0.04545455,0,0.09090909,45.05693892,0.370002,-4.95811772,17.57311024,68.72660273,61.61483347,-2.64150525,-3.41076875,533859,0.89141099
146,MFSC,MISR DUTY FREE SHOPS,,Retail Trade,egypt,Retail Trade,misr-duty-free-shops,delayed_streaming_900,stock,['common'],,,,,,,,,,,30.9,1000,1,false,0,EGP,0,-0.96154164,-0.96154164,-3.25610823,54.80962699,-3.25610823,132.1562735,263.5294118,2530.530924,5.61109135,9.85291107,2925000072,EGP,134.4102163,,,,8.00381282,,,16.13463445,2757009205,,,,,,8.75583,8.75583,,,0,0,,,,,,,,,608501915,531544768,179543888,235011656,0,-179543888,373490259,2.547271,0.93494886,0,,,,,,,0.26666667,0.53333333,0,50.46782094,-0.1,-0.10114697,18.86367806,79.57264957,73.41650757,-0.00802633,-0.00386197,15,0.0080928
147,MHOT,MISR HOTELS,,Consumer Services,egypt,Consumer Services,misr-hotels,delayed_streaming_900,stock,['common'],,,,,,,,,,,118.51,1000,1,false,0,EGP,-1.24166667,1.23868102,0.53444181,-3.10685962,39.06360009,-4.50443191,353.1064633,1208.540082,1506.933121,3.9724229,7.3745509,9420047830,EGP,354.750523,,,,6.30655129,,,10.52526224,9319887423,,,,5,,4.2038,4.2038,,,1,0,,,,,,,,,2716119502,1325416767,891758494,1227826859,791598087,-100160407,1488292643,2.92013544,2.91926909,0.53188336,1.12652937,,,,,,0.24242424,0.66666667,-0.18181818,54.78753279,4.98,0.75244103,54.01236221,93.47512061,93.22324586,0.80350248,-0.10263304,2528,1.01583219
148,MICH,MISR CHEMICAL INDUSTRIES,2,Process Industries,egypt,Process Industries,misr-chemical-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,41.720001,1000,1,false,0,EGP,2.5565413,12.48315179,-7.90286552,1.40982502,25.134976,5.16764079,60.8947204,423.8280655,1801.968446,5.59721011,7.15795569,3050775089,EGP,68.8385381,,,,,,,,,,,,3,,7.1908,7.1907954,,100,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0.35757576,0.53333333,0.18181818,52.79910375,3.130001,-3.60729413,79.99480565,57.5046487,41.88465165,-1.561605,-2.18819389,193954,1.83289311
149,MILS,NORTH CAIRO MILLS,,Process Industries,egypt,Process Industries,north-cairo-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,38.389999,1000,1,false,0,EGP,0.02605003,-2.16616452,-3.3970884,-0.02604948,4.0661427,-0.64699795,35.55790607,96.16759836,50.60807768,9.01123263,6.83237438,419868010,EGP,38.55932945,,,,1.76629342,,,5.28822304,257177969,,,,,,4.45974,4.4597344,,,0,0,,,,,,,,,677756683,479452841,162690041,445194500,0,-162690041,232562183,1.12208274,0.73593254,0,,,,,,,0.35757576,0.53333333,0.18181818,50.23118142,1.169998,-1.95461751,-133.0441489,82.26594829,80.521258,-0.13512154,-0.22645905,2458,1.28027501
150,MIPH,MINAPHARM PHARMACEUTICALS,,Health Technology,egypt,Health Technology,minapharm-pharmaceuticals,delayed_streaming_900,stock,['common'],,,,,,,,,,,224.88,1000,1,false,0,EGP,2.9152031,-7.20475365,-11.52030217,0.11575105,11.33223866,3.30761224,14.01916544,164.5647059,2373.679742,3.59749568,7.76008128,2771924983,EGP,16.61752708,,,,,,,,,,,,2.8,,1.2418,1.2417953,,-4.17522245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.26666667,-0.53333333,0,44.6556137,-17.12,-19.88805724,-82.91485842,28.16187889,29.82241129,-6.99688924,-6.09984226,82,0.13858374
151,MISR,MISR INTERCONTINENTAL FOR GRANITE & MARBLE (EGY-STON),,Non-Energy Minerals,egypt,Non-Energy Minerals,misr-intercontinental-for-granite-and-marble-egy-ston,delayed_streaming_900,stock,['common'],,,,,,-19.55298697,-19.56504038,,,,5.05,1000,1,false,0,EGP,-3.80952381,-3.80952381,-3.80952381,-3.80952381,-3.80952381,-3.80952381,-3.80952381,1,-79.8,1.98019802,3.34269485,45412498,EGP,5.00000023,,,,8.46023689,,,46.48790564,44472845,,,,0,,0,,,,0,0,,,,,,,,,5170298,2511953,939653,7056,0,-939653,5163242,356.0024093,186.3042801,0,,,,,,,-0.55757576,-0.93333333,-0.18181818,42.90634424,-0.2,-0.04808824,-117.0483461,48.71794872,48.71794872,-0.03160183,-0.02150883,125,1.20772947
152,MKIT,MISR KUWAIT INVESTMENT & TRADING CO.,,Distribution Services,egypt,Distribution Services,misr-kuwait-investment-and-trading-co,delayed_streaming_900,stock,['common'],11.07966951,1.27196072,1.22685329,1.22685329,,,,,,9.80770879,1.253,1000,1,false,0,EGP,0,-9.98563218,-9.98563218,-9.98563218,-9.98563218,-9.98563218,-9.98563218,39.22222222,-49.88,11.0933759,8.99328126,27839999,EGP,0,130.5208333,,1.77396647,16.36197441,19.0329644,,890.6422149,34366567,2.18983971,172.1599389,33.67290515,0,0,0,,0,,0,0,15693645,-35.49481822,1738804,199617,192538,1020600,0.0096,,16323006,2013174,28137,14791422,6554705,6526568,1531584,0.23221819,0.17850971,4.27969018,0.00429264,1316663,463500,-1821857,,0,-0.33333333,-0.66666667,0,48.03897283,0,-0.00001471,-35.0877193,0,0,-0.00211939,-0.00269953,20,0.00710555
153,MMAT,MARSA MARSA ALAM FOR TOURISM DEVELOPMENT,,Consumer Services,egypt,Consumer Services,marsa-marsa-alam-for-tourism-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.55,1000,1,false,0,EGP,0,0.39370079,3.2388664,18.05555556,42.45810056,18.05555556,42.69725797,218.3520599,-10.95534543,0.39370079,2.25467911,126999998,EGP,42.13766342,,,,4.00069032,,,647.2081218,126802998,,,,,0,0,,,,0,0,,,,,,,,,38299351,3110504,197000,6429733,0,-197000,31869618,3.07299199,2.86198772,0,,,,,,,0.46666667,0.93333333,0,55.06811256,0.2,-0.02932353,131.0810811,51.61290323,37.6344086,-0.0017553,-0.01388582,200,0.00562455
154,MOED,THE EGYPTIAN MODERN EDUCATION SYSTEMS,,Commercial Services,egypt,Commercial Services,the-egyptian-modern-education-systems,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.288,1000,1,false,0,EGP,0.6993007,1.4084507,-20.66115702,-31.7535545,37.79904306,-35.28089888,136.0655738,169.6778698,237.906372,3.54287239,6.94796833,289448864,EGP,138.0165194,,,,2.42587601,,,46.51237534,284751933,,,,,0,0,,,,0,0,,,,,,,,,192319995,9347556,6222860,73003214,1525929,-4696931,119316781,1.42392407,1.42392407,0.01278889,4.07807965,,,,,,-0.33333333,-0.66666667,0,34.94330367,-0.044,-0.05301765,-74.31159115,26.08296852,29.45176903,-0.02296498,-0.02457646,55986610,4.74107028
155,MOIL,MARIDIVE & OIL SERVICES,,Industrial Services,egypt,Industrial Services,maridive-and-oil-services,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.236,1000,1,false,0,USD,1.28755365,9.76744186,-3.67346939,28.26086957,90.32258065,43.03030303,156.5217391,-35.16483516,-80.8247007,4.11299722,6.03826175,5356766700,EGP,155.434781,,,,,,,7.91694572,26330653716,,,,0,0,0,,,,0,0,,,,,,,,,21301582307,4618980293,438613167.3,22678313892,13706629648,13268016481,-1376731585,0.38440168,0.34046425,,0.03200007,,,,,,0.2,0.4,0,51.79059077,-0.003,-0.00637941,-10.21579431,69.94009414,58.59140993,0.00080837,0.00210113,63010,0.11758916
156,MOIN,MOHANDES INSURANCE,,Finance,egypt,Finance,mohandes-insurance,delayed_streaming_900,stock,['common'],,,,,,,,,,,18,1000,1,false,0,EGP,-2.65008112,-9.86479268,-9.86479268,-1.90735695,37.7199694,-1.90735695,52.78413435,264.3116126,3417.715567,15.1925323,15.36875606,3059233801,EGP,150.154105,,,,2.14888425,,,9.91596609,3059621559,,,,,,1.87782,1.8778168,,,0,0,,,,,,,,,3327514229,683675806,,2321953755,0,-217830515,1005560474,0.78668531,,0,,,,,,,0.15757576,0.13333333,0.18181818,48.72037231,1.1,-0.36152937,-3.30425483,44.59104958,39.60717257,-0.28954444,-0.35618117,118,0.09639735
157,MOSC,MISR OILS & SOAP,,Process Industries,egypt,Process Industries,misr-oils-and-soap,delayed_streaming_900,stock,['common'],,,,,,,,,,,52.5,1000,1,false,0,EGP,7.14285714,6.57734903,-18.78093934,9.375,62.08706891,9.375,110,162.5,95.67648155,10.47818221,16.60510784,295559990,EGP,97.03999333,,,,4.22898036,,,6.99327045,250516687,,,,,0,0,,,,0,0,,,,,,,,,327710587,294982775,45043303,253224535,0,-45043303,74486052,1.19731834,0.24785993,0,,,,,,,0.37878788,0.66666667,0.09090909,50.34165706,0.900002,-2.76644168,3.4736522,51.83775818,51.04656542,-0.70472152,-0.59540426,970,0.60360921
158,MPCI,MEMPHIS PHARMACEUTICALS,,Health Technology,egypt,Health Technology,memphis-pharmaceuticals,delayed_streaming_900,stock,['common'],33.53109375,23.2678328,22.96798101,18.42872487,69.6025719,18.32459393,141.0592956,83.08973206,,10.10764251,89.730003,1000,1,false,0,EGP,-0.36641684,-8.69033709,-22.65321696,44.14458313,46.59370114,43.08723398,199.7995423,872.1560455,320.3443684,7.82081972,8.23373688,504731269,EGP,216.1733833,3.4626072,0.05957395,0.64046055,3.4076216,0.89971642,0.91679629,0.96598469,134700279,0.17029677,0.73189788,0.70156081,2,,2.22891,2.2289088,7.71783592,,1,0,790973760,32.56252633,265222153,184042452,145766378,192000860,25.914,58.33659204,1004161300,917657639,522504414,856042971,152473424,-370030990,148118330,1.29228258,1.10471339,1.0294028,3.42685565,560989280,-10451201,-161233304,550538080,-10451200,-0.08787879,-0.26666667,0.09090909,36.86447087,-10.269997,-16.08047009,-120.9437393,22.58687728,22.67363336,-4.17434968,-2.73820768,20332,1.21632697
159,MPCO,MANSOURAH POULTRY,,Process Industries,egypt,Process Industries,mansourah-poultry,delayed_streaming_900,stock,['common'],9.88262717,5.20601835,7.92029811,4.54611079,-9.12289674,9.77079511,14.88222098,14.88222098,,4.67660882,1.085,1000,1,false,0,EGP,0.64935065,5.75048733,0.93023256,15.0583245,34.61538462,18.06311208,34.61538462,511.2677778,1793.815758,3.34503495,6.29140086,528636005,EGP,29.01308113,37.80487805,,1.65778732,5.0729381,,,40.45534485,556564127,1.75670277,33.74369551,29.01700399,0,0,0,,0,,0,0,316823163,81.07896794,31310452,16493872,14403132,19180620,0.0287,,181400333,135528262,13067148,77191660,40995270,27928122,104208673,1.76960602,0.21968549,0.39339595,0.3187477,-14880099,2952512,17509584,-28903450,-14023348,-0.24545455,-0.4,-0.09090909,46.85998781,-0.074,-0.04155294,-40.41444845,39.93631758,42.05493319,-0.0129744,-0.00996934,930986,0.41205641
160,MPRC,EGYPTIAN MEDIA PRODUCTION CITY,,Consumer Services,egypt,Consumer Services,egyptian-media-production-city,delayed_streaming_900,stock,['common'],67.59173028,47.36682224,54.94901861,49.15716512,38.04049145,13.27319124,15.60821891,15.60333768,,20.22490804,16.700001,1000,1,false,0,EGP,0.36058896,9.00783943,-20.51403617,-26.10619027,41.40559695,-27.61161248,52.79049405,192.7379163,51.62615638,3.90225707,6.39517812,3166821226,EGP,58.14394033,7.67922058,0.0591875,3.76137422,1.12743003,8.01073901,9.92347149,5.30024891,2584631680,3.08095153,6.50445052,5.56384502,0.5,0,2.99401,2.9940119,22.99167701,0,0,0,838906959,36.21826896,567031729,397363568,412382879,464540560,2.1747,129.2778071,3373202911,1148502064,597485372,556025409,7002592,-590482780,2817177502,2.07200228,1.95442014,0.00249302,85.32345908,395321978,-71680300,-52595616,319124330,-76197650,-0.22121212,-0.53333333,0.09090909,40.99050142,-0.859998,-2.85720593,-30.35453807,51.50748965,43.52587258,-1.18079329,-1.3567436,158139,0.40074341
